"","stat_area","tow_id","survey","year","month","day","doy","tow_duration","lat","lon","catch_n","catch_n_f","catch_n_m","catch_n_a","catch_n_j","vessel","area_swept"
"11769",514,"199507.294.1270.4","NMFS",1995,10,17,290,30,42.25,-70,0,0,0,0,0,"AL",0.038
"11770",514,"199507.295.3610.1","NMFS",1995,10,17,290,30,42.116667,-70.166667,9,3,6,9,0,"AL",0.038
"11771",514,"199507.296.3600.2","NMFS",1995,10,17,290,30,42.016667,-70.166667,1,1,0,1,0,"AL",0.038
"11772",514,"199507.297.3600.1","NMFS",1995,10,17,290,30,41.95,-70.5,107,54,53,70,37,"AL",0.038
"11773",514,"199507.298.1260.2","NMFS",1995,10,18,291,30,42.416667,-70.633333,126,38,88,126,0,"AL",0.038
"11774",514,"199507.299.1260.4","NMFS",1995,10,18,291,30,42.533333,-70.333333,0,0,0,0,0,"AL",0.038
"11775",514,"199507.300.1280.7","NMFS",1995,10,18,291,30,42.566667,-69.8,0,0,0,0,0,"AL",0.038
"11776",514,"199507.301.1270.3","NMFS",1995,10,18,291,30,42.533333,-69.933333,0,0,0,0,0,"AL",0.038
"11777",514,"199507.302.1280.4","NMFS",1995,10,18,291,30,42.45,-69.883333,0,0,0,0,0,"AL",0.038
"11778",515,"199507.303.1280.5","NMFS",1995,10,18,291,30,42.366667,-69.616667,0,0,0,0,0,"AL",0.038
"11779",515,"199507.304.1280.3","NMFS",1995,10,18,291,30,42.583333,-69.483333,0,0,0,0,0,"AL",0.038
"11780",515,"199507.305.1280.6","NMFS",1995,10,18,291,30,42.566667,-69.316667,0,0,0,0,0,"AL",0.038
"11781",513,"199507.306.1370.6","NMFS",1995,10,19,292,30,42.9,-69.45,0,0,0,0,0,"AL",0.038
"11782",513,"199507.307.1270.2","NMFS",1995,10,19,292,30,43.033333,-70.016667,0,0,0,0,0,"AL",0.038
"11783",513,"199507.308.1270.1","NMFS",1995,10,19,292,30,43.016667,-70.216667,0,0,0,0,0,"AL",0.038
"11784",514,"199507.310.1260.6","NMFS",1995,10,19,292,30,42.8,-70.283333,1,0,1,0,1,"AL",0.038
"11785",514,"199507.311.1260.1","NMFS",1995,10,19,292,30,42.766667,-70.433333,2,2,0,2,0,"AL",0.038
"11786",514,"199507.312.1400.3","NMFS",1995,10,19,292,30,42.816667,-70.633333,17,9,8,17,0,"AL",0.038
"11787",514,"199507.313.3660.1","NMFS",1995,10,19,292,30,42.833333,-70.666667,5,2,3,5,0,"AL",0.038
"11788",513,"199507.314.1400.2","NMFS",1995,10,19,292,30,43.533333,-69.933333,3,3,0,3,0,"AL",0.038
"11789",513,"199507.315.1380.7","NMFS",1995,10,20,293,30,43.4,-69.683333,1,0,1,1,0,"AL",0.038
"11790",513,"199507.316.1370.4","NMFS",1995,10,20,293,30,43.183333,-69.316667,0,0,0,0,0,"AL",0.038
"11791",515,"199507.317.1370.2","NMFS",1995,10,20,293,30,43.116667,-69.1,0,0,0,0,0,"AL",0.038
"11792",515,"199507.318.1370.5","NMFS",1995,10,20,293,30,43.05,-69.116667,0,0,0,0,0,"AL",0.038
"11793",515,"199507.319.1370.1","NMFS",1995,10,20,293,30,43.066667,-68.916667,0,0,0,0,0,"AL",0.038
"11794",515,"199507.320.1370.3","NMFS",1995,10,20,293,30,43.116667,-68.816667,0,0,0,0,0,"AL",0.038
"11795",515,"199507.321.1360.2","NMFS",1995,10,20,293,30,43.033333,-68.45,0,0,0,0,0,"AL",0.038
"11796",515,"199507.322.1360.5","NMFS",1995,10,20,293,30,43.266667,-68.483333,0,0,0,0,0,"AL",0.038
"11797",512,"199507.323.1380.5","NMFS",1995,10,20,293,30,43.35,-68.533333,0,0,0,0,0,"AL",0.038
"11798",512,"199507.324.1380.1","NMFS",1995,10,20,293,30,43.4,-68.9,0,0,0,0,0,"AL",0.038
"11799",513,"199507.325.1380.2","NMFS",1995,10,20,293,30,43.45,-69.183333,0,0,0,0,0,"AL",0.038
"11800",513,"199507.326.1380.3","NMFS",1995,10,21,294,30,43.566667,-69.116667,0,0,0,0,0,"AL",0.038
"11801",512,"199507.327.1400.1","NMFS",1995,10,21,294,30,43.783333,-69.233333,25,12,13,25,0,"AL",0.038
"11802",513,"199507.328.1380.4","NMFS",1995,10,22,295,30,43.566667,-69.416667,2,2,0,2,0,"AL",0.038
"11803",512,"199507.329.1390.5","NMFS",1995,10,23,296,30,43.916667,-68.783333,61,20,41,60,1,"AL",0.038
"11804",512,"199507.330.1390.2","NMFS",1995,10,23,296,30,43.933333,-68.516667,8,3,5,8,0,"AL",0.038
"11805",512,"199507.331.1390.1","NMFS",1995,10,23,296,30,43.916667,-68.433333,0,0,0,0,0,"AL",0.038
"11806",512,"199507.332.1380.6","NMFS",1995,10,23,296,30,43.683333,-68.35,1,1,0,1,0,"AL",0.038
"11807",512,"199507.333.1360.7","NMFS",1995,10,23,296,30,43.483333,-67.866667,0,0,0,0,0,"AL",0.038
"11808",512,"199507.334.1360.3","NMFS",1995,10,23,296,30,43.483333,-68.1,0,0,0,0,0,"AL",0.038
"11809",515,"199507.335.1360.4","NMFS",1995,10,24,297,30,43.283333,-68.083333,0,0,0,0,0,"AL",0.038
"11810",515,"199507.336.1360.8","NMFS",1995,10,24,297,30,43.083333,-67.883333,0,0,0,0,0,"AL",0.038
"11811",515,"199507.337.1360.1","NMFS",1995,10,24,297,30,43,-68.1,0,0,0,0,0,"AL",0.038
"11812",526,"199602.194.1100.6","NMFS",1996,4,7,98,30,40.6,-69.95,0,0,0,0,0,"AL",0.038
"11813",514,"199602.196.3580.1","NMFS",1996,4,7,98,30,41.866667,-70.166667,0,0,0,0,0,"AL",0.038
"11814",514,"199602.197.3600.2","NMFS",1996,4,7,98,30,41.9,-70.216667,0,0,0,0,0,"AL",0.038
"11815",514,"199602.198.3610.2","NMFS",1996,4,7,98,30,42.016667,-70.35,26,9,17,26,0,"AL",0.038
"11816",514,"199602.199.3610.1","NMFS",1996,4,8,99,30,42.1,-70.45,81,44,37,75,6,"AL",0.038
"11817",514,"199602.200.3600.1","NMFS",1996,4,8,99,20,42.133333,-70.533333,34,21,13,26,8,"AL",0.038
"11818",514,"199602.201.3590.1","NMFS",1996,4,8,99,27,42.133333,-70.583333,12,7,5,12,0,"AL",0.038
"11819",514,"199602.202.1260.5","NMFS",1996,4,8,99,30,42.366667,-70.533333,1,0,1,1,0,"AL",0.038
"11820",514,"199602.204.3660.1","NMFS",1996,4,8,99,30,42.666667,-70.416667,1,0,1,1,0,"AL",0.038
"11821",514,"199602.205.1260.1","NMFS",1996,4,8,99,30,42.733333,-70.3,0,0,0,0,0,"AL",0.038
"11822",514,"199602.206.1260.3","NMFS",1996,4,8,99,30,42.6,-70.35,6,4,2,6,0,"AL",0.038
"11823",514,"199602.207.1260.4","NMFS",1996,4,9,100,30,42.616667,-70.2,0,0,0,0,0,"AL",0.038
"11824",514,"199602.208.1260.2","NMFS",1996,4,9,100,30,42.583333,-70.1,0,0,0,0,0,"AL",0.038
"11825",514,"199602.209.1280.2","NMFS",1996,4,9,100,30,42.433333,-69.866667,0,0,0,0,0,"AL",0.038
"11826",514,"199602.210.1280.5","NMFS",1996,4,9,100,30,42.433333,-69.7,0,0,0,0,0,"AL",0.038
"11827",521,"199602.212.1280.3","NMFS",1996,4,9,100,30,42.283333,-69.533333,1,1,0,1,0,"AL",0.038
"11828",521,"199602.213.1280.7","NMFS",1996,4,9,100,30,42.216667,-69.516667,0,0,0,0,0,"AL",0.038
"11829",521,"199602.214.1280.1","NMFS",1996,4,9,100,30,42.133333,-69.716667,2,2,0,2,0,"AL",0.038
"11830",521,"199602.217.3550.3","NMFS",1996,4,16,107,30,41.533333,-69.733333,2,1,1,2,0,"AL",0.038
"11831",521,"199602.218.1250.1","NMFS",1996,4,16,107,30,41.566667,-69.633333,0,0,0,0,0,"AL",0.038
"11832",521,"199602.220.1250.3","NMFS",1996,4,16,107,22,41.2,-69.4,0,0,0,0,0,"AL",0.038
"11833",521,"199602.221.1230.4","NMFS",1996,4,16,107,29.5,41.15,-69.033333,0,0,0,0,0,"AL",0.038
"11834",521,"199602.222.1230.2","NMFS",1996,4,16,107,24,41.033333,-69.016667,0,0,0,0,0,"AL",0.038
"11835",526,"199602.223.3550.2","NMFS",1996,4,16,107,30,40.916667,-69.55,0,0,0,0,0,"AL",0.038
"11836",526,"199602.224.3550.4","NMFS",1996,4,16,107,30,41.066667,-69.566667,0,0,0,0,0,"AL",0.038
"11837",526,"199602.225.3550.1","NMFS",1996,4,16,107,30,40.983333,-69.733333,0,0,0,0,0,"AL",0.038
"11838",526,"199602.226.1090.1","NMFS",1996,4,17,108,30,40.85,-69.85,0,0,0,0,0,"AL",0.038
"11839",526,"199602.227.1090.4","NMFS",1996,4,17,108,30,40.7,-69.583333,0,0,0,0,0,"AL",0.038
"11840",526,"199602.228.1100.8","NMFS",1996,4,17,108,30,40.416667,-69.716667,0,0,0,0,0,"AL",0.038
"11841",526,"199602.232.1100.4","NMFS",1996,4,17,108,30,40.2,-69.65,0,0,0,0,0,"AL",0.038
"11842",526,"199602.233.1100.3","NMFS",1996,4,18,109,30,40.333333,-69.5,0,0,0,0,0,"AL",0.038
"11843",526,"199602.234.1100.5","NMFS",1996,4,18,109,30,40.283333,-69.166667,0,0,0,0,0,"AL",0.038
"11844",526,"199602.235.1100.7","NMFS",1996,4,18,109,30,40.35,-69.083333,0,0,0,0,0,"AL",0.038
"11845",526,"199602.236.1110.2","NMFS",1996,4,18,109,30,40.233333,-68.883333,1,0,1,1,0,"AL",0.038
"11846",525,"199602.237.1140.2","NMFS",1996,4,18,109,30,40.183333,-68.733333,0,0,0,0,0,"AL",0.038
"11847",525,"199602.238.1130.9","NMFS",1996,4,18,109,30,40.3,-68.783333,0,0,0,0,0,"AL",0.038
"11848",525,"199602.239.1130.6","NMFS",1996,4,18,109,30,40.35,-68.783333,0,0,0,0,0,"AL",0.038
"11849",526,"199602.240.1100.2","NMFS",1996,4,18,109,30,40.616667,-68.933333,0,0,0,0,0,"AL",0.038
"11850",525,"199602.241.1130.8","NMFS",1996,4,18,109,30,40.65,-68.45,0,0,0,0,0,"AL",0.038
"11851",525,"199602.242.1130.1","NMFS",1996,4,18,109,30,40.683333,-68.25,0,0,0,0,0,"AL",0.038
"11852",525,"199602.243.1130.3","NMFS",1996,4,18,109,30,40.616667,-68.066667,0,0,0,0,0,"AL",0.038
"11853",525,"199602.244.1140.1","NMFS",1996,4,18,109,30,40.416667,-68.183333,0,0,0,0,0,"AL",0.038
"11854",525,"199602.245.1150.1","NMFS",1996,4,19,110,30,40.3,-67.966667,0,0,0,0,0,"AL",0.038
"11855",525,"199602.246.1140.3","NMFS",1996,4,19,110,30,40.533333,-67.75,0,0,0,0,0,"AL",0.038
"11856",525,"199602.247.1130.5","NMFS",1996,4,19,110,30,40.716667,-67.233333,0,0,0,0,0,"AL",0.038
"11857",525,"199602.248.1130.4","NMFS",1996,4,19,110,30,40.866667,-67.316667,0,0,0,0,0,"AL",0.038
"11858",525,"199602.249.1130.7","NMFS",1996,4,19,110,30,40.816667,-67.516667,0,0,0,0,0,"AL",0.038
"11859",525,"199602.250.1130.2","NMFS",1996,4,19,110,30,41.083333,-67.466667,0,0,0,0,0,"AL",0.038
"11860",525,"199602.251.1190.9","NMFS",1996,4,19,110,30,41.033333,-67.816667,0,0,0,0,0,"AL",0.038
"11861",525,"199602.252.1190.5","NMFS",1996,4,19,110,30,41.066667,-67.916667,0,0,0,0,0,"AL",0.038
"11862",525,"199602.253.1190.3","NMFS",1996,4,19,110,30,41.15,-67.916667,0,0,0,0,0,"AL",0.038
"11863",525,"199602.254.1190.2","NMFS",1996,4,19,110,30,41.066667,-68.05,0,0,0,0,0,"AL",0.038
"11864",522,"199602.255.1190.6","NMFS",1996,4,19,110,30,41.183333,-68.283333,2,1,1,2,0,"AL",0.038
"11865",522,"199602.256.1200.4","NMFS",1996,4,19,110,30,41.266667,-68.316667,0,0,0,0,0,"AL",0.038
"11866",522,"199602.257.1190.4","NMFS",1996,4,20,111,30,41.116667,-68.483333,0,0,0,0,0,"AL",0.038
"11867",522,"199602.258.1230.3","NMFS",1996,4,20,111,30,41.233333,-68.683333,0,0,0,0,0,"AL",0.038
"11868",522,"199602.259.1230.5","NMFS",1996,4,20,111,30,41.466667,-68.466667,0,0,0,0,0,"AL",0.038
"11869",522,"199602.260.1200.3","NMFS",1996,4,20,111,30,41.533333,-68.3,0,0,0,0,0,"AL",0.038
"11870",522,"199602.261.1200.6","NMFS",1996,4,20,111,30,41.65,-68.3,0,0,0,0,0,"AL",0.038
"11871",522,"199602.262.1240.5","NMFS",1996,4,20,111,30,41.666667,-68.583333,5,5,0,5,0,"AL",0.038
"11872",522,"199602.264.1220.1","NMFS",1996,4,20,111,30,41.866667,-68.233333,0,0,0,0,0,"AL",0.038
"11873",522,"199602.265.1210.1","NMFS",1996,4,20,111,30,41.85,-68.116667,0,0,0,0,0,"AL",0.038
"11874",522,"199602.266.1200.2","NMFS",1996,4,20,111,30,41.683333,-67.916667,0,0,0,0,0,"AL",0.038
"11875",522,"199602.267.1200.5","NMFS",1996,4,20,111,30,41.766667,-67.733333,0,0,0,0,0,"AL",0.038
"11876",562,"199602.268.1190.8","NMFS",1996,4,20,111,30,41.683333,-67.5,0,0,0,0,0,"AL",0.038
"11877",562,"199602.269.1190.7","NMFS",1996,4,21,112,30,41.533333,-67.15,0,0,0,0,0,"AL",0.038
"11878",562,"199602.270.1160.10","NMFS",1996,4,21,112,30,41.55,-67.05,0,0,0,0,0,"AL",0.038
"11879",562,"199602.271.1160.1","NMFS",1996,4,21,112,30,41.616667,-66.85,0,0,0,0,0,"AL",0.038
"11880",562,"199602.272.1160.8","NMFS",1996,4,21,112,30,41.533333,-66.666667,0,0,0,0,0,"AL",0.038
"11881",562,"199602.273.1160.3","NMFS",1996,4,21,112,30,41.416667,-66.75,2,1,1,2,0,"AL",0.038
"11882",562,"199602.274.1160.4","NMFS",1996,4,21,112,30,41.183333,-66.883333,0,0,0,0,0,"AL",0.038
"11883",562,"199602.275.1160.7","NMFS",1996,4,21,112,30,41.083333,-66.95,0,0,0,0,0,"AL",0.038
"11884",552,"199602.276.1160.5","NMFS",1996,4,21,112,30,41.25,-66.366667,0,0,0,0,0,"AL",0.038
"11885",552,"199602.277.1170.3","NMFS",1996,4,21,112,30,41.4,-66.083333,1,1,0,1,0,"AL",0.038
"11886",552,"199602.278.1180.1","NMFS",1996,4,21,112,30,41.466667,-65.95,2,1,1,2,0,"AL",0.038
"11887",552,"199602.279.1170.1","NMFS",1996,4,21,112,30,41.533333,-66.033333,0,0,0,0,0,"AL",0.038
"11888",552,"199602.280.1160.9","NMFS",1996,4,22,113,30,41.766667,-66.15,0,0,0,0,0,"AL",0.038
"11889",551,"199602.282.1170.4","NMFS",1996,4,22,113,30,41.9,-65.883333,3,2,1,3,0,"AL",0.038
"11890",551,"199602.283.1220.4","NMFS",1996,4,22,113,30,42.1,-66.016667,0,0,0,0,0,"AL",0.038
"11891",551,"199602.284.1290.8","NMFS",1996,4,22,113,30,42.316667,-66.183333,0,0,0,0,0,"AL",0.038
"11892",464,"199602.285.1290.4","NMFS",1996,4,22,113,30,42.5,-66.3,0,0,0,0,0,"AL",0.038
"11893",464,"199602.286.1290.3","NMFS",1996,4,22,113,30,42.566667,-66.55,1,1,0,1,0,"AL",0.038
"11894",464,"199602.287.1300.2","NMFS",1996,4,22,113,30,42.466667,-66.6,1,0,1,1,0,"AL",0.038
"11895",464,"199602.288.1300.1","NMFS",1996,4,22,113,30,42.433333,-66.833333,8,8,0,8,0,"AL",0.038
"11896",551,"199602.289.1220.2","NMFS",1996,4,22,113,30,42.183333,-66.55,3,2,1,3,0,"AL",0.038
"11897",551,"199602.290.1210.2","NMFS",1996,4,22,113,30,42.133333,-66.6,0,0,0,0,0,"AL",0.038
"11898",551,"199602.291.1160.2","NMFS",1996,4,23,114,30,41.966667,-66.6,0,0,0,0,0,"AL",0.038
"11899",552,"199602.292.1160.6","NMFS",1996,4,23,114,30,41.8,-66.666667,0,0,0,0,0,"AL",0.038
"11900",561,"199602.293.1190.1","NMFS",1996,4,23,114,30,41.85,-67.016667,3,1,2,3,0,"AL",0.038
"11901",551,"199602.294.1210.3","NMFS",1996,4,23,114,30,42.1,-67,1,0,1,1,0,"AL",0.038
"11902",561,"199602.295.1220.3","NMFS",1996,4,23,114,30,42.2,-67.283333,0,0,0,0,0,"AL",0.038
"11903",561,"199602.296.1200.1","NMFS",1996,4,23,114,30,42.05,-67.416667,0,0,0,0,0,"AL",0.038
"11904",522,"199602.297.1210.4","NMFS",1996,4,23,114,30,42.016667,-67.7,0,0,0,0,0,"AL",0.038
"11905",522,"199602.298.1290.7","NMFS",1996,4,23,114,30,42.333333,-67.766667,3,2,1,3,0,"AL",0.038
"11906",515,"199602.299.1290.1","NMFS",1996,4,23,114,30,42.416667,-67.75,1,1,0,1,0,"AL",0.038
"11907",464,"199602.300.1300.3","NMFS",1996,4,23,114,30,42.5,-67.366667,2,2,0,2,0,"AL",0.038
"11908",464,"199602.301.1290.5","NMFS",1996,4,24,115,30,42.666667,-67.533333,0,0,0,0,0,"AL",0.038
"11909",464,"199602.302.1360.2","NMFS",1996,4,24,115,30,42.916667,-67.333333,4,3,1,4,0,"AL",0.038
"11910",464,"199602.303.1360.8","NMFS",1996,4,24,115,30,42.95,-66.8,0,0,0,0,0,"AL",0.038
"11911",465,"199602.304.1340.4","NMFS",1996,4,24,115,30,43.1,-66.733333,0,0,0,0,0,"AL",0.038
"11912",465,"199602.306.1360.5","NMFS",1996,4,24,115,30,43.35,-67.35,0,0,0,0,0,"AL",0.038
"11913",465,"199602.307.1360.6","NMFS",1996,4,24,115,30,43.566667,-67.35,0,0,0,0,0,"AL",0.038
"11914",465,"199602.308.1360.4","NMFS",1996,4,24,115,30,43.633333,-67.466667,0,0,0,0,0,"AL",0.038
"11915",465,"199602.309.1340.1","NMFS",1996,4,24,115,30,43.75,-67.166667,3,0,3,3,0,"AL",0.038
"11916",511,"199602.310.1340.2","NMFS",1996,4,25,116,30,43.85,-67.05,0,0,0,0,0,"AL",0.038
"11917",465,"199602.311.1330.1","NMFS",1996,4,25,116,30,43.766667,-66.6,1,1,0,1,0,"AL",0.038
"11918",465,"199602.312.1340.5","NMFS",1996,4,25,116,26,44,-66.666667,0,0,0,0,0,"AL",0.038
"11919",466,"199602.313.1330.2","NMFS",1996,4,25,116,30,44.083333,-66.683333,3,0,3,3,0,"AL",0.038
"11920",466,"199602.314.1351.2","NMFS",1996,4,25,116,30,44.283333,-66.816667,1,0,1,1,0,"AL",0.038
"11921",511,"199602.315.1351.1","NMFS",1996,4,25,116,30,44.266667,-67.266667,1,0,1,1,0,"AL",0.038
"11922",511,"199602.316.1360.1","NMFS",1996,4,25,116,30,44.233333,-67.366667,1,1,0,1,0,"AL",0.038
"11923",511,"199602.318.1390.5","NMFS",1996,4,25,116,29,44.25,-67.866667,4,2,2,4,0,"AL",0.038
"11924",512,"199602.319.1390.4","NMFS",1996,4,26,117,20,44,-68.466667,6,3,3,6,0,"AL",0.038
"11925",512,"199602.320.1390.3","NMFS",1996,4,26,117,30,43.933333,-68.65,18,11,7,18,0,"AL",0.038
"11926",512,"199602.321.1380.3","NMFS",1996,4,26,117,30,43.816667,-68.416667,2,1,1,2,0,"AL",0.038
"11927",512,"199602.322.1380.5","NMFS",1996,4,26,117,30,43.783333,-68.466667,6,6,0,6,0,"AL",0.038
"11928",512,"199602.323.1390.1","NMFS",1996,4,26,117,28,43.716667,-69.05,4,2,2,4,0,"AL",0.038
"11929",513,"199602.324.1380.2","NMFS",1996,4,26,117,30,43.483333,-69.7,0,0,0,0,0,"AL",0.038
"11930",513,"199602.325.1380.1","NMFS",1996,4,26,117,30,43.366667,-69.766667,0,0,0,0,0,"AL",0.038
"11931",513,"199602.326.1370.1","NMFS",1996,4,26,117,30,43.183333,-69.75,0,0,0,0,0,"AL",0.038
"11932",513,"199602.327.1270.2","NMFS",1996,4,27,118,30,43.3,-70.133333,2,2,0,2,0,"AL",0.038
"11933",513,"199602.328.1400.1","NMFS",1996,4,27,118,30,43.283333,-70.183333,4,0,4,4,0,"AL",0.038
"11934",513,"199602.329.1270.3","NMFS",1996,4,27,118,30,43.183333,-70.216667,1,0,1,1,0,"AL",0.038
"11935",513,"199602.330.1270.1","NMFS",1996,4,27,118,30,43.033333,-70.133333,0,0,0,0,0,"AL",0.038
"11936",513,"199602.331.1400.2","NMFS",1996,4,27,118,30,42.983333,-70.5,13,4,9,12,1,"AL",0.038
"11937",514,"199602.332.3640.1","NMFS",1996,4,27,118,30,42.783333,-70.733333,0,0,0,0,0,"AL",0.038
"11938",514,"199602.333.3630.1","NMFS",1996,4,27,118,30,42.733333,-70.733333,2,1,1,2,0,"AL",0.038
"11939",514,"199602.334.3650.1","NMFS",1996,4,27,118,30,42.733333,-70.633333,4,2,2,4,0,"AL",0.038
"11940",514,"199602.335.1400.3","NMFS",1996,4,27,118,30,42.766667,-70.55,2,1,1,2,0,"AL",0.038
"11941",514,"199602.336.1270.4","NMFS",1996,4,27,118,30,42.816667,-70.05,4,4,0,4,0,"AL",0.038
"11942",514,"199602.337.1280.6","NMFS",1996,4,28,119,30,42.766667,-69.883333,0,0,0,0,0,"AL",0.038
"11943",515,"199602.338.1280.4","NMFS",1996,4,28,119,30,42.666667,-69.633333,0,0,0,0,0,"AL",0.038
"11944",515,"199602.339.1370.2","NMFS",1996,4,28,119,30,42.616667,-68.783333,0,0,0,0,0,"AL",0.038
"11945",515,"199602.340.1370.4","NMFS",1996,4,28,119,30,42.75,-68.766667,0,0,0,0,0,"AL",0.038
"11946",515,"199602.341.1370.3","NMFS",1996,4,28,119,30,42.866667,-69.083333,1,0,1,1,0,"AL",0.038
"11947",515,"199602.342.1370.5","NMFS",1996,4,28,119,30,43.033333,-69.066667,0,0,0,0,0,"AL",0.038
"11948",515,"199602.343.1380.4","NMFS",1996,4,28,119,30,43.266667,-68.383333,0,0,0,0,0,"AL",0.038
"11949",515,"199602.344.1360.7","NMFS",1996,4,28,119,30,42.966667,-68.066667,1,1,0,1,0,"AL",0.038
"11950",515,"199602.345.1360.3","NMFS",1996,4,28,119,30,42.916667,-68.4,1,1,0,1,0,"AL",0.038
"11951",515,"199602.346.1290.6","NMFS",1996,4,29,120,30,42.65,-68.45,0,0,0,0,0,"AL",0.038
"11952",515,"199602.347.1290.2","NMFS",1996,4,29,120,30,42.45,-68.4,0,0,0,0,0,"AL",0.038
"11953",522,"199602.348.1240.4","NMFS",1996,4,29,120,30,42.216667,-68.416667,0,0,0,0,0,"AL",0.038
"11954",521,"199602.349.1240.2","NMFS",1996,4,29,120,30,42.05,-68.9,0,0,0,0,0,"AL",0.038
"11955",521,"199602.350.1240.3","NMFS",1996,4,29,120,30,41.766667,-69.016667,0,0,0,0,0,"AL",0.038
"11956",526,"199604.170.3550.1","NMFS",1996,9,28,272,30,41,-69.716667,1,0,1,1,0,"AL",0.038
"11957",526,"199604.171.3550.3","NMFS",1996,9,28,272,30,41.05,-69.65,2,2,0,1,1,"AL",0.038
"11958",526,"199604.172.1090.1","NMFS",1996,9,28,272,30,40.7,-69.716667,0,0,0,0,0,"AL",0.038
"11959",526,"199604.173.1100.2","NMFS",1996,9,28,272,30,40.566667,-69.8,0,0,0,0,0,"AL",0.038
"11960",526,"199604.175.1100.6","NMFS",1996,9,29,273,30,40.35,-69.816667,0,0,0,0,0,"AL",0.038
"11961",526,"199604.176.1110.1","NMFS",1996,9,29,273,30,40,-69.833333,1,1,0,1,0,"AL",0.038
"11962",526,"199604.177.1110.2","NMFS",1996,9,29,273,30,40.033333,-69.25,1,0,1,0,1,"AL",0.038
"11963",526,"199604.178.1120.1","NMFS",1996,9,29,273,30,40.033333,-69.083333,14,5,9,13,1,"AL",0.038
"11964",526,"199604.179.1100.5","NMFS",1996,9,29,273,30,40.166667,-69.35,0,0,0,0,0,"AL",0.038
"11965",526,"199604.180.1100.8","NMFS",1996,9,29,273,30,40.2,-69.283333,0,0,0,0,0,"AL",0.038
"11966",526,"199604.181.1100.3","NMFS",1996,9,29,273,30,40.516667,-69.2,1,0,1,0,1,"AL",0.038
"11967",526,"199604.182.1090.2","NMFS",1996,9,29,273,30,40.666667,-69.283333,0,0,0,0,0,"AL",0.038
"11968",526,"199604.183.1100.7","NMFS",1996,9,30,274,30,40.783333,-69.1,1,1,0,1,0,"AL",0.038
"11969",526,"199604.184.1100.4","NMFS",1996,9,30,274,30,40.916667,-68.933333,0,0,0,0,0,"AL",0.038
"11970",521,"199604.185.1230.1","NMFS",1996,9,30,274,30,41.15,-68.983333,0,0,0,0,0,"AL",0.038
"11971",521,"199604.186.1230.4","NMFS",1996,9,30,274,30,41.1,-69.133333,0,0,0,0,0,"AL",0.038
"11972",521,"199604.187.1250.1","NMFS",1996,9,30,274,30,41.066667,-69.183333,0,0,0,0,0,"AL",0.038
"11973",521,"199604.189.1250.5","NMFS",1996,9,30,274,30,41.15,-69.35,0,0,0,0,0,"AL",0.038
"11974",521,"199604.190.1230.2","NMFS",1996,9,30,274,30,41.266667,-69.166667,0,0,0,0,0,"AL",0.038
"11975",522,"199604.191.1230.3","NMFS",1996,9,30,274,30,41.366667,-68.633333,0,0,0,0,0,"AL",0.038
"11976",522,"199604.192.1200.3","NMFS",1996,9,30,274,30,41.233333,-68.516667,0,0,0,0,0,"AL",0.038
"11977",522,"199604.193.1200.6","NMFS",1996,9,30,274,30,41.083333,-68.6,0,0,0,0,0,"AL",0.038
"11978",522,"199604.194.1190.6","NMFS",1996,9,30,274,30,41.1,-68.5,4,1,3,4,0,"AL",0.038
"11979",525,"199604.195.1130.2","NMFS",1996,10,1,275,30,40.7,-68.4,2,2,0,2,0,"AL",0.038
"11980",525,"199604.196.1130.3","NMFS",1996,10,1,275,30,40.483333,-68.733333,0,0,0,0,0,"AL",0.038
"11981",525,"199604.197.1140.3","NMFS",1996,10,1,275,30,40.35,-68.35,0,0,0,0,0,"AL",0.038
"11982",525,"199604.198.1140.2","NMFS",1996,10,1,275,30,40.433333,-68.083333,0,0,0,0,0,"AL",0.038
"11983",525,"199604.199.1140.1","NMFS",1996,10,1,275,30,40.433333,-67.85,0,0,0,0,0,"AL",0.038
"11984",525,"199604.200.1130.6","NMFS",1996,10,1,275,30,40.6,-67.75,0,0,0,0,0,"AL",0.038
"11985",525,"199604.201.1150.1","NMFS",1996,10,1,275,30,40.483333,-67.283333,0,0,0,0,0,"AL",0.038
"11986",525,"199604.202.1130.1","NMFS",1996,10,1,275,30,40.766667,-67.333333,0,0,0,0,0,"AL",0.038
"11987",525,"199604.203.1130.7","NMFS",1996,10,1,275,30,40.816667,-67.366667,0,0,0,0,0,"AL",0.038
"11988",525,"199604.204.1130.5","NMFS",1996,10,1,275,30,40.783333,-67.466667,0,0,0,0,0,"AL",0.038
"11989",525,"199604.205.1130.4","NMFS",1996,10,1,275,30,40.9,-67.5,0,0,0,0,0,"AL",0.038
"11990",525,"199604.206.1130.8","NMFS",1996,10,1,275,30,40.9,-67.633333,0,0,0,0,0,"AL",0.038
"11991",525,"199604.207.1130.9","NMFS",1996,10,2,276,30,40.883333,-67.966667,0,0,0,0,0,"AL",0.038
"11992",525,"199604.208.1190.8","NMFS",1996,10,2,276,30,41.15,-67.8,0,0,0,0,0,"AL",0.038
"11993",522,"199604.209.1190.5","NMFS",1996,10,2,276,30,41.35,-68.033333,2,1,1,2,0,"AL",0.038
"11994",522,"199604.210.1200.4","NMFS",1996,10,2,276,30,41.483333,-68.233333,2,1,1,2,0,"AL",0.038
"11995",522,"199604.211.1200.5","NMFS",1996,10,2,276,30,41.683333,-68.216667,1,0,1,1,0,"AL",0.038
